Carmina tria ad Andream Cricium, versio electronica	Niger, Toma	1522	poesis - elegia; poesis - epigramma		Krakow; Rim	verborum 462, versus 64	Jacek Wiesiołowski		1522-12 1523-03		poesis		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	nigertepigrammatacricium	niger-t-epigrammata-cricium.xml	9756	167
Ad lectorem vitae Maruli, versio electronica	Alberti, NIkola	1524	poesis - epigramma			6 versus, verborum 44	Neven Jovanović		1524	c. 1450 - c. 1500	poesis		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	albertnadlect	albert-n-adlect.xml	3406	168
Vita Marci Maruli Spalatensis per Franciscum Natalem conciuem suum composita, versio electronica	Božićević Natalis, Frano	1524	prosa oratio - vita			Verborum 1777	Bratislav Lučin		1524	1469-1562	prosa		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	natalisfvitamaruli	natalis-f-vita-maruli.xml	20664	169
Epitaphia Marci Maruli, versio electronica	Božićević Natalis, Frano; Martinčić, Franjo; Martinčić, Jerolim; Alberti, Nikola; Alberti, Antun; Papalić, Jerolim; Paskvalić, Donat	1524	poesis - epigramma; poesis - epitaphium			55 versus, verborum 383	Neven Jovanović		1524-01		poesis		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	aavvepitaphmaruli	aa-vv-epitaph-maruli.xml	22821	170
Magnifico et prestantissimo domino Wilibaldo Pirckheymer, versio electronica.	Baničević, Jakov	1524	prosa oratio - epistula		Milano	Verborum 338	Neven Jovanović		1524-03-02	1466-1532	prosa		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	banicjepist15240302	banic-j-epist-1524-03-02.xml	5392	171
Epistula ad Gerardum Planiam, versio electronica	Bučinjelić, Miho	1524	prosa oratio - epistula		Dubrovnik	Verborum 2445	Neven Jovanović		1524-06-29	1479 - c. 1550	prosa		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	bucinjelicmepist	bucinjelic-m-epist.xml	32009	172
Oratio de origine successibusque Slauorum, versio electronica	Pribojević, Vinko	1525	prosa oratio - oratio; poesis - epigramma; poesis - carmen		Hvar	verborum 14680	Veljko Gortan		1525	mortuus post a. 1532	prosa paratextus poetici		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	pribojevvor	pribojev-v-or.xml	139422	173
Bernardinus de Frangepanibus Clementi papae VII, versio electronica	Frankapan, Bernardin	1525	prosa oratio - epistula		Modruš	Verborum 544	Bessenyei József		1525-02-15	1453-1529	prosa		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	frankapanbepist15250215	frankapan-b-epist-1525-02-15.xml	7880	174
Rector et consilium Rhagusii Clementi papae VII, versio electronica	Rektor i Veliko vijeće Dubrovnika	1525	prosa oratio - epistula		Dubrovnik	Verborum 107	Bessenyei József		1525-03-25		prosa		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	dubrovnikepist15250325	dubrovnik-epist-1525-03-25.xml	5100	175
Gregorius Horlovicz et Petrus Crusich, capitanei Segnie et comites Clisii Clementi papae VII, versio electronica	Kružić, Petar; Orlović, Grgur	1525	prosa oratio - epistula		Senj	Verborum 197	Bessenyei József		1525-04-19	m. 1537; fl. 1492-1526	prosa		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	kruzicorlovicepist15250419	kruzic-orlovic-epist-1525-04-19.xml	6215	176
Chistophorus de Frangepanibus comes Clementi papae VII, versio electronica	Frankapan, Krsto	1525	prosa oratio - epistula		Budim	Verborum 284	Bessenyei József		1525-08-09	1482-1527	prosa		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	frankapankrstoepist15250809	frankapan-krsto-epist-1525-08-09.xml	6791	177
Stephanus Brodericus secretarius regius Clementi papae VII, versio electronica	Brodarić, Stjepan	1525	prosa oratio - epistula		Budim	Verborum 387	Bessenyei József		1525-09-13	1490-1539	prosa		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	brodaricsepist15250913	brodaric-s-epist-1525-09-13.xml	7925	178
Stephanus Brodericus secretarius regius Clementi papae VII, versio electronica	Brodarić, Stjepan	1525	prosa oratio - epistula		Budim	Verborum 579	Bessenyei József		1525-09-30	1490-1539	prosa		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	brodaricsepist15250930	brodaric-s-epist-1525-09-30.xml	9522	179
Petrus Crusich capitaneus Segniae Clementi papae VII, versio electronica	Kružić, Petar	1525	prosa oratio - epistula		Klis	Verborum 490	Bessenyei József		1525-10-05	m. 1537	prosa		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	kruzicpetarepist15251005	kruzic-petar-epist-1525-10-05.xml	8691	180
Petrus Crusich comes dominus cives et universitas populi Clisiensis Clementi papae VII, versio electronica	Kružić, Petar	1525	prosa oratio - epistula		Klis	Verborum 502	Bessenyei József		1525-10-05	m. 1537	prosa		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	kruzicpepist15251005	kruzic-p-epist-1525-10-05.xml	8818	181
Stephanus Brodericus secretarius regius Clementi papae VII, versio electronica	Brodarić, Stjepan	1525	prosa oratio - epistula		Budim	Verborum 405	Bessenyei József		1525-11-30	1490-1539	prosa		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	brodaricsepist15251130	brodaric-s-epist-1525-11-30.xml	7842	182
De vita et gestis Christi, versio electronica	Bunić, Jakov; Cortonus de Vtino Minorita, Bernardinus; Petrus Galatinus; Colonna Galatino, Pietro	1526	poesis - epica			10155 versus; verborum 68245	Neven Jovanović		1526	1469-1534; m. post 1539.	poesis		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	bunicjvgc	bunic-j-vgc.xml	679260	183
Petrus Crusich capitaneus Segniae Clementi papae VII, versio electronica	Kružić, Petar	1526	prosa oratio - epistula		Krk	Verborum 81	Bessenyei József		1526-01-30	m. 1537	prosa		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	kruzicpepist15260130b	kruzic-p-epist-1526-01-30b.xml	5044	184
Petrus Crusich capitaneus Segniae Clementi papae VII, versio electronica	Kružić, Petar	1526	prosa oratio - epistula		Senj	Verborum 555	Bessenyei József		1526-01-30	m. 1537	prosa		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	kruzicpepist15260130	kruzic-p-epist-1526-01-30.xml	9315	185
Petrus Crusich capitaneus Segniae Clementi papae VII, versio electronica	Kružić, Petar	1526	prosa oratio - epistula		Senj	Verborum 133	Bessenyei József		1526-01-30	m. 1537	prosa		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	kruzicpepist15260130a	kruzic-p-epist-1526-01-30a.xml	5359	186
Stephanus Brodericus secretarius regius Clementi papae VII, versio electronica	Brodarić, Stjepan	1526	prosa oratio - epistula		Budim	Verborum 102	Bessenyei József		1526-02-22	1490-1539	prosa		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	brodaricsepist15260222	brodaric-s-epist-1526-02-22.xml	5098	187
Stephanus Brodericus electus episcopus Sirmiensis, cancellarius Clementi papae VII, versio electronica	Brodarić, Stjepan	1526	prosa oratio - epistula		Budim	Verborum 271	Bessenyei József		1526-03-12	1490-1539	prosa		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	brodaricsepist15260312	brodaric-s-epist-1526-03-12.xml	6583	188
Stephanus Brodericus electus episcopus Sirmiensis, cancellarius Clementi papae VII, versio electronica	Brodarić, Stjepan	1526	prosa oratio - epistula		Budim	Verborum 653	Bessenyei József		1526-03-17	1490-1539	prosa		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	brodaricsepist15260317	brodaric-s-epist-1526-03-17.xml	9914	189
Stephanus Brodericus cancellarius Clementi papae VII, versio electronica	Brodarić, Stjepan	1526	prosa oratio - epistula		Budim	Verborum 568	Bessenyei József		1526-03-26	1490-1539	prosa		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	brodaricsepist15260326	brodaric-s-epist-1526-03-26.xml	9348	190
Stephanus Brodericus cancellarius Clementi papae VII, versio electronica	Brodarić, Stjepan	1526	prosa oratio - epistula		castra regia prope Erd ad Danubium posita	Verborum 350	Bessenyei József		1526-07-27	1490-1539	prosa		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	brodaricsepist15260727	brodaric-s-epist-1526-07-27.xml	7477	191
Stephanus Brodericus cancellarius Clementi papae VII, versio electronica	Brodarić, Stjepan	1526	prosa oratio - epistula		Požun	Verborum 315	Bessenyei József		1526-09-10	1490-1539	prosa		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	brodaricsepist15260910	brodaric-s-epist-1526-09-10.xml	7194	192
Stephanus Brodericus cancellarius Clementi papae VII, versio electronica	Brodarić, Stjepan	1526	prosa oratio - epistula		Požun	Verborum 214	Bessenyei József		1526-10-04	1490-1539	prosa		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	brodaricsepist15261004	brodaric-s-epist-1526-10-04.xml	6171	193
Dialogus Sylla, versio electronica.	Andreis, Franjo Trankvil	1527	prosa oratio - dialogus			Verborum 15372	Neven Jovanović		1527	1490-1571	prosa		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	andreisfsylla	andreis-f-sylla.xml	177897	194
De conflictu Hungarorum cum Solymano Turcarum imperatore ad Mohach historia verissima, versio electronica.	Brodarić, Stjepan	1527	prosa oratio - epistula; prosa oratio - historia			Verborum 959	Arnold Ipolyi		1527	1490-1539	prosa		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	brodaricsmohach	brodaric-s-mohach.xml	31561	195
Inscriptio sepulchri sui, versio electronica	Niger, Toma	1527	poesis - inscriptio; poesis - epigramma		Split	verborum 59, versus 8	Stanko Josip Škunca		1527		poesis		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	nigertinscr1527	niger-t-inscr-1527.xml	3300	196
Joannes Statilius, praepositus Budensis, Joanni de Tarnow, comiti, palatino Russiae, exercituum regni Poloniae capitaneo generali, versio electronica	Statilić, Ivan	1527	prosa oratio - epistula		Homona	Verborum 331	Zygmunt Celichowski		1527-11-08		prosa		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	statiliciepist15271108	statilic-i-epist-1527-11-08.xml	5607	197
Elogium... in Etymon reuerendissimi patris magistri Dominici Buchiae, versio electronica	Kožičić Benja, Šimun	1528	prosa oratio - epistula; prosa oratio - ad lectorem		Zadar	Verborum 293	Bratislav Lučin		1528-02-27	c. 1460 - 1536.	prosa		croala			Litterae renatae (1400-1600) Saeculum 15 (1501-1600) 1501-1550	begniusselogium	begnius-s-elogium.xml	5128	198
Oratio ad Rotae auditores excidii Vrbis Romae, sub annum Christi 1527. causas continens	Štafilić, Ivan; Ioannes Staphileus	1528	prosa - oratio		Roma	4294 verborum	Neven Jovanović		1528-05-15	1472-1528	prosa		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	stafilicioratioroma	stafilic-i-oratio-roma.xml	38835	199
Carmina in actis Tomicianis (1529-1530), versio electronica	Vrančić, Mihovil	1529	poesis - epigramma; poesis - elegia			258 versus	Zygmunt Celichowski		1529	1507 - ante 1571	poesis		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	vrancicmtomiciana	vrancic-m-tomiciana.xml	16831	200
Iuuenalis ad lectorem, versio electronica	Vrančić, Mihovil	1529	poesis - epigramma		Cracoviae	4 versus, verborum 48	Neven Jovanović		1529	1507 - ante 1571	poesis		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	vrancicmiuvenalis	vrancic-m-iuvenalis.xml	4845	201
Epistula ad Ianum de Lasco, versio electronica	Andreis, Franjo Trankvil	1530	prosa oratio - epistula		Constantinopolis	Verborum 196	Neven Jovanović		1530	1490-1571	prosa		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	andreisfepistlasc	andreis-f-epist-lasc.xml	6334	202
Carmina, versio electronica	Vrančić, Antun	1530	poesis - carmen			90 versus, verborum 500	Bratislav Lučin		1530	1504-1573	poesis		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600)	vrancicacvd	vrancic-a-c-vd.xml	9045	203
Ad lectorem, versio electronica	Vrančić, Mihovil	1530	poesis - epigramma			41 verborum, 7 versus	Neven Jovanović		1530	1507 - ante 1571	poesis		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	vrancicmligario	vrancic-m-ligario.xml	4872	204
Epistula ad Francescum di Nobili dictum Cheream, versio electronica.	Brodarić, Stjepan	1531	prosa oratio - epistula		Buda	Verborum 523	Franjo Rački		1531-01-25	1490-1539	prosa		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	brodaricsepist15310125	brodaric-s-epist-1531-01-25.xml	6928	205
Epistolae ad principes, versio electronica	Grad Senj	1531	prosa oratio - epistula		Senj	Verborum 167	Bessenyei József		1531-07-17		prosa		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	gradsenjepist15310717	grad-senj-epist-1531-07-17.xml	5648	206
Capitulum ecclesiae Segniensis Clementi papae VII, versio electronica	Senj: Kaptol	1531	prosa oratio - epistula		Senj	Verborum 114	Bessenyei József		1531-07-17		prosa		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	senjkaptolepist15310717	senj-kaptol-epist-1531-07-17.xml	5183	207
Erasmus Sarar capitaneus Segniae Clementi papae VII, versio electronica	Šarar, Erazmo	1531	prosa oratio - epistula		Senj	Verborum 151	Bessenyei József		1531-07-17	fl. 1531	prosa		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	sarareepist15310717	sarar-e-epist-1531-07-17.xml	5604	208
Rector et consilium Rhagusii Clementi papae VII, versio electronica	Rektor i Veliko vijeće Dubrovnika	1531	prosa oratio - epistula		Dubrovnik	Verborum 99	Bessenyei József		1531-07-22		prosa		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	dubrovnikepist15310722	dubrovnik-epist-1531-07-22.xml	4982	209
Epistolae ad Thomam Nadasdinum, versio electronica	Andreis, Franjo Trankvil	1532	prosa oratio - epistula		Venecija; Beč; Beč; Beč; Venecija; Venecija; Venecija; Trogir; Rab; Sarvar; Venecija; Trogir; Bakar; Sarvar; Trogir; Sarvar; Trogir; Venecija; Trogir	Verborum 5603 (pro tem)	Neven Jovanović		1532	1490-1571	prosa		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550 1551-1600	andreisfepistnadasd	andreis-f-epist-nadasd.xml	56185	210
Memoriale Antonii Verantii de statu rerum Hungaricarum a morte regis Ludovici II. usque ad finem anni 1529, versio electronica	Vrančić, Antun	1532	prosa oratio - historia			Verborum 1364	Bessenyei József		1532	1504-1573	prosa		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	vrancicamemoriale1532	vrancic-a-memoriale-1532.xml	13409	211
Epistula ad Clementem VII, versio electronica	Niger, Toma	1532	prosa - epistula		Venecija	verborum 279	Neven Jovanović		1532-06-24		prosa		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	nigertepistclem1532	niger-t-epist-clem-1532.xml	5488	212
Petrus Crusich comes Clissie et Lepoglave Clementi papae VII, versio electronica	Kružić, Petar	1532	prosa oratio - epistula		Klis	Verborum 990	Bessenyei József		1532-08-28	m. 1537	prosa		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	kruzicpepist15320828	kruzic-p-epist-1532-08-28.xml	12891	213
Petrus Crusitch castellanus Clissii Clementi papae VII, versio electronica	Kružić, Petar	1532	prosa oratio - epistula		Klis	Verborum 561	Bessenyei József		1532-09-22	m. 1537	prosa		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	kruzicpepist15320922	kruzic-p-epist-1532-09-22.xml	9228	214
Erasmus Sayrar capitaneus Segniae Clementi papae VII, versio electronica	Šarar, Erazmo	1532	prosa oratio - epistula		Senj	Verborum 131	Bessenyei József		1532-10-12	fl. 1531	prosa		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	sarareepist15321012	sarar-e-epist-1532-10-12.xml	5444	215
Rector et consilium Rhagusii Clementi papae VII, versio electronica	Rektor i Veliko vijeće Dubrovnika	1532	prosa oratio - epistula		Dubrovnik	Verborum 178	Bessenyei József		1532-11-11		prosa		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	dubrovnikepist15321111	dubrovnik-epist-1532-11-11.xml	5832	216
Stephanus Brodericus Episcopus Sirmiensis Nicolao Olao, versio electronica.	Brodarić, Stjepan	1533	prosa oratio - epistula		Požun	Verborum 484	Arnold Ipolyi		1533-03-08	1490-1539	prosa		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	brodaricsepist15330308	brodaric-s-epist-1533-03-08.xml	7434	217
Stephanus Brodericus episcopus Sirmiensis Clementi papae VII, versio electronica	Brodarić, Stjepan	1533	prosa oratio - epistula		Pečuh	Verborum 239	Bessenyei József		1533-05-08	1490-1539	prosa		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	brodaricsepist15330508	brodaric-s-epist-1533-05-08.xml	5815	218
Franciscus de Frangepanibus Clementi papae VII, versio electronica	Frankapan, Franjo	1533	prosa oratio - epistula		Budim	Verborum 805	Bessenyei József		1533-07-05	m. 1543	prosa		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	frankapanfepist15330705	frankapan-f-epist-1533-07-05.xml	11312	219
Stephanus Brodericus episcopus Sirmiensis Clementi papae VII, versio electronica	Brodarić, Stjepan	1533	prosa oratio - epistula		Budim	Verborum 722	Bessenyei József		1533-08-01	1490-1539	prosa		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	brodaricsepist15330801	brodaric-s-epist-1533-08-01.xml	10678	220
Stephanus Brodericus episcopus Sirmiensis Clementi papae VII, versio electronica	Brodarić, Stjepan	1533	prosa oratio - epistula		Budim	Verborum 427	Bessenyei József		1533-12-10	1490-1539	prosa		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	brodaricsepist15331210	brodaric-s-epist-1533-12-10.xml	7855	221
De morte Christi, versio electronica	Beneša, Damjan	1534	poesis - epica		Dubrovnik	8402 versus, verborum 61948	Vladimir Rezar		1534	1476-1539	poesis		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	benesaddmc	benesa-d-dmc.xml	1143971	222
Epicedion in morte Jacobi Boni, versio electronica	Beneša, Damjan	1534	poesis - carmen; poesis - epicedion		Dubrovnik	263 versus, 1707 verborum	Đuro Körbler		1534-05-18	1476-1539	poesis		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	benesadepicedbun	benesa-d-epiced-bun.xml	25136	223
Epistulae ad principes, versio electronica	Beneša, Damjan	1534	prosa - epistula		Dubrovnik	, 1867 verborum	Vlado Rezar		1534-06-16	1476-1539	prosa		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	benesadepistulae	benesa-d-epistulae.xml	17074	224
Epigramma ad Petrum Tomicium, versio electronica.	Brodarić, Stjepan	1535	poesis - epigramma			Versus 18, verborum 145	Jan Daniel Andrzej Janocki Samuel Bogumił Linde		1535	1490-1539	poesis		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	brodaricsepigrtomick	brodaric-s-epigr-tomick.xml	4230	225
Epistolae duae, versio electronica	Grangya, Petar	1535	prosa oratio - epistula			Verborum 445	Vincze Bunyitay		1535	fl. 1535	prosa		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	grangyapepist	grangya-p-epist.xml	6931	226
Error devius virginis Ruthenae, versio electronica	Vrančić, Mihovil	1535	poesis - elegia			1194 verborum, 178 versus	Darko Novaković		1535	1507 - ante 1571	poesis		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	vrancicmerror	vrancic-m-error.xml	15449	227
Epigrammata in codice Natalis, versio electronica	Kabalin, Grgur; Tolimerić, Ilija	1536	poesis - carmen; poesis - elegia; poesis - epigramma			93 versus, verborum 644	Miroslav Marcovich		1536	m. 1537?	poesis		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550 1551-1600	aavvepigrnatal	aa-vv-epigr-natal.xml	17642	228
S. Brodericus Episcopus Quinqueecclesiensis Nicolao Olao suo, versio electronica.	Brodarić, Stjepan	1536	prosa oratio - epistula		Napulj	Verborum 163	Arnold Ipolyi		1536-02-26	1490-1539	prosa		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	brodaricsepist15360226	brodaric-s-epist-1536-02-26.xml	5846	229
Brodericus Nicolao Olao suo, versio electronica.	Brodarić, Stjepan	1536	prosa oratio - epistula		Rim	Verborum 313	Arnold Ipolyi		1536-04-22	1490-1539	prosa		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	brodaricsepist15360422	brodaric-s-epist-1536-04-22.xml	6158	230
Ad senatum populumque Spalatensem encomium, versio electronica	Tolimerić, Ilija	1537	poesis - carmen			36 versus, 253 verborum	Miroslav Marković		1537	mortuus 1537	poesis		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	tolimerilaud	tolimer-i-laud.xml	6297	231
Descriptio Ascriviensis urbis, versio electronica	Bolica, Ivan	1538	poesis - epica; poesis - descriptio			2842 verborum, 331 versus			1538 1551	c. 1520 – 1572	poesis		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	bolicaidesc	bolica-i-desc.xml	33444	232
Oratio salutatoria ad Rhagusinum senatum cum primum se ad illorum Vrbem contulit, versio electronica	Petrović, Nikola	1538	prosa - oratio			984 verborum	Neven Jovanović		1538	1486-01-15 – 1568-04-16	prosa		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600)	petrovnorrhag	petrov-n-or-rhag.xml	10805	233
Epistulae anni 1538, versio electronica	Vrančić, Antun	1538	prosa oratio - epistula			Verborum 4332	László Szalay		1538	1504-1573	prosa		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	vrancicaepist1538	vrancic-a-epist-1538.xml	36645	234
Franciscus Andronicus Tranquillus Antonio Werancio, versio electronica	Andreis, Franjo Trankvil	1538	prosa oratio - epistula		Naghfalw (Siklósnagyfalu – Baranya megyei, Nuşfalău)	Verborum 64	László Szalay Gusztáv Wenzel		1538-07-11	1490-1571	prosa		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550 1551-1600	andreisfepist15380711	andreis-f-epist-1538-07-11.xml	5009	235
Franciscus Andronicus Tranquillus Antonio Wrancio, versio electronica	Andreis, Franjo Trankvil	1538	prosa oratio - epistula		Naghfalw (Siklósnagyfalu – Baranya megyei, Nuşfalău)	Verborum 354	László Szalay Gusztáv Wenzel		1538-10-03	1490-1571	prosa		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550 1551-1600	andreisfepist15381003	andreis-f-epist-1538-10-03.xml	7414	236
Petro de Gamratis episcopo Cracoviensi, versio electronica	Vrančić, Antun	1539	prosa oratio - epistula		Buda	Verborum 300	László Szalay		1539-12-20	1504-1573	prosa		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	vrancicaepist15391220	vrancic-a-epist-1539-12-20.xml	4827	237
Epistulae anni 1540, versio electronica	Vrančić, Antun	1540	prosa oratio - epistula			Verborum 996	László Szalay		1540	1504-1573	prosa		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	vrancicaepist1538	vrancic-a-epist-1540.xml	11684	238
Antonio fratri epistula, versio electronica	Vrančić, Mihovil	1540	prosa - epistula		Buda	verborum 288	László Szalay		1540-03-01	1507 - ante 1571	prosa		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	vrancicmepist15400301	vrancic-m-epist-1540-03-01.xml	4743	239
Epigramma ad Nicolaum Nalis (1540), versio electronica.	Rozanović, Antun	1540	poesis - epigramma			16 versus, verborum 189	Vatroslav Jagić Đuro Daničić		1540-05-10	1524 - post 1594?	poesis		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1551-1600	rozanaepigr1540	rozan-a-epigr-1540.xml	3887	240
Petro Royzio Maureae, versio electronica	Vrančić, Antun	1542	prosa oratio - epistula		Kraków	Verborum 186	László Szalay		1542-01-10	1504-1573	prosa		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	vrancicaepist15420110	vrancic-a-epist-1542-01-10.xml	4264	241
Commentarius rerum actarum Constantinopoli anno 1542. Versio electronica	Andreis, Franjo Trankvil	1543	prosa oratio - epistula			Verborum 4922	Srećko M. Džaja Guenter Weiss		1543-01-10	1490-1571	prosa		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	andreisfconst	andreis-f-const.xml	39886	242
Paulo Murany epistula, versio electronica	Vrančić, Antun	1543	prosa oratio - epistula		Alba Iulia	Verborum 101	László Szalay		1543-05-16	1504-1573	prosa		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	vrancicaepist15430516	vrancic-a-epist-1543-05-16.xml	3439	243
Magdalenae Millaversiae, versio electronica	Vrančić, Antun	1543	prosa oratio - epistula		Alba Iulia	Verborum 523	László Szalay		1543-07-20	1504-1573	prosa		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	vrancicaepist15430720	vrancic-a-epist-1543-07-20.xml	7355	244
Dialogus philosophandumne sit, versio electronica.	Andreis, Franjo Trankvil	1544	prosa oratio - dialogus			Verborum 8149	Neven Jovanović		1544-12-16	1490-1571	prosa		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	andreisfphilos	andreis-f-philos.xml	65619	245
Epitaphium Petri Lucii Traguriensis, versio electronica	Alberti, NIkola	1545	poesis - epigramma; poesis - epitaphium			8 versus, verborum 62	Neven Jovanović		1545	c. 1450 - c. 1500	poesis		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	albertnepitaphluc	albert-n-epitaph-luc.xml	4339	246
Ad optimates Polonos admonitio, versio electronica	Andreis, Franjo Trankvil	1545	prosa oratio - oratio; prosa oratio - epistula		Cracovia; Polonia	Verborum 8436	Neven Jovanović		1545	1490-1571	prosa		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	andreisfpolonos	andreis-f-polonos.xml	66957	247
De Afflictione, Tam Captivorum Quam Etiam Sub Turcae tributo viventium Christianorum : cum figuris res clarè exprimentibus ; Similiter de Ritu, deque Caeremoniis domi, militiaeque ab ea gente usurpatis ; Additis nonnullis lectu dignis, linguarum Sclavonicae &amp; Turcicae, cum interpretatione Latina, libellus	Đurđević, Bartul	1545	prosa oratio - epistula; prosa oratio - libellus; poesis - epigramma		Leuwen		Đurđević, Bartul		1545	c. 1506 - c. 1566	prosa poesis - paratextus poetici		croala			Litterae renatae (1400-1600) Saeculum 16 (1501-1600) 1501-1550	djurdjevicbafflictio	djurdjevic-b-afflictio.xml	159948	248
